class edu.neu.info6205.model.Virus
name,Covid-19
R,0.0
superSpreaderRate,0.01
infectiousRadius,200.0
infectiousRate,0.4
recoveryRate,0.99
incidenceRate,0.8
latentPeriod,14.0
infectiousPeriod,20.0
class edu.neu.info6205.model.Residence
name,Boston
virus,edu.neu.info6205.model.Virus@29453f44
population,617594
density,538.0
radius,33881.32579929858
residents,[Ledu.neu.info6205.model.Person;@5cad8086
susceptible,617584
exposed,0
infected,10
removed,0
dead,0
drawRadius,400.0
drawX,410.0
drawY,410.0
scale,0.011805913451246377
random,java.util.Random@61bbe9ba
class edu.neu.info6205.model.Measure
name,Boston-Measure
enable,true
barrierRate,0.5
maskUseRate,0.5
maskEffectiveness,0.8
contactTracking,0.3
vaccine,0
vaccineEffectiveness,0.8
virusTesting,0
quarantineRate,0.5
Days           ,Susceptible    ,Exposed        ,Infected       ,Recovered      ,Dead           ,R         ,K         
703            ,310950         ,163            ,291            ,303094         ,3096           ,0.5601    ,0.7996    
704            ,310940         ,162            ,282            ,303114         ,3096           ,0.5745    ,0.7995    
705            ,310930         ,156            ,279            ,303133         ,3096           ,0.5591    ,0.8000    
706            ,310916         ,159            ,274            ,303149         ,3096           ,0.5803    ,0.7991    
707            ,310910         ,154            ,268            ,303166         ,3096           ,0.5746    ,0.7986    
708            ,310899         ,148            ,269            ,303182         ,3096           ,0.5502    ,0.7986    
709            ,310888         ,140            ,275            ,303195         ,3096           ,0.5091    ,0.8000    
710            ,310882         ,136            ,273            ,303207         ,3096           ,0.4982    ,0.7995    
711            ,310879         ,128            ,270            ,303221         ,3096           ,0.4741    ,0.7990    
712            ,310870         ,121            ,273            ,303234         ,3096           ,0.4432    ,0.7995    
713            ,310864         ,119            ,263            ,303252         ,3096           ,0.4525    ,0.7984    
714            ,310859         ,117            ,257            ,303265         ,3096           ,0.4553    ,0.7995    
715            ,310853         ,113            ,252            ,303280         ,3096           ,0.4484    ,0.8000    
716            ,310849         ,113            ,243            ,303292         ,3097           ,0.4650    ,0.7978    
717            ,310845         ,105            ,244            ,303303         ,3097           ,0.4303    ,0.7994    
718            ,310842         ,98             ,241            ,303316         ,3097           ,0.4066    ,0.7994    
719            ,310835         ,95             ,233            ,303333         ,3098           ,0.4077    ,0.7988    
720            ,310824         ,92             ,236            ,303344         ,3098           ,0.3898    ,0.7988    
721            ,310821         ,89             ,229            ,303357         ,3098           ,0.3886    ,0.7987    
722            ,310814         ,85             ,225            ,303372         ,3098           ,0.3778    ,0.8000    
723            ,310805         ,83             ,225            ,303382         ,3099           ,0.3689    ,0.7987    
724            ,310798         ,84             ,220            ,303393         ,3099           ,0.3818    ,0.7993    
725            ,310792         ,87             ,207            ,303409         ,3099           ,0.4203    ,0.7993    
726            ,310786         ,84             ,205            ,303420         ,3099           ,0.4098    ,0.7993    
727            ,310781         ,83             ,200            ,303431         ,3099           ,0.4150    ,0.7986    
728            ,310774         ,85             ,188            ,303448         ,3099           ,0.4521    ,0.7985    
729            ,310770         ,83             ,175            ,303467         ,3099           ,0.4743    ,0.7984    
730            ,310764         ,85             ,169            ,303477         ,3099           ,0.5030    ,0.7992    
731            ,310757         ,88             ,162            ,303488         ,3099           ,0.5432    ,0.8000    
732            ,310753         ,89             ,149            ,303504         ,3099           ,0.5973    ,0.7983    
733            ,310752         ,83             ,148            ,303512         ,3099           ,0.5608    ,0.7965    
734            ,310742         ,82             ,152            ,303519         ,3099           ,0.5395    ,0.7991    
735            ,310734         ,87             ,145            ,303529         ,3099           ,0.6000    ,0.7974    
736            ,310729         ,85             ,148            ,303533         ,3099           ,0.5743    ,0.7983    
737            ,310723         ,82             ,145            ,303545         ,3099           ,0.5655    ,0.7974    
738            ,310717         ,81             ,142            ,303555         ,3099           ,0.5704    ,0.7982    
739            ,310714         ,78             ,138            ,303565         ,3099           ,0.5652    ,0.7963    
740            ,310711         ,75             ,130            ,303579         ,3099           ,0.5769    ,0.8000    
741            ,310707         ,74             ,129            ,303585         ,3099           ,0.5736    ,0.7980    
742            ,310701         ,73             ,125            ,303596         ,3099           ,0.5840    ,0.7980    
743            ,310693         ,77             ,118            ,303607         ,3099           ,0.6525    ,0.8000    
744            ,310690         ,74             ,118            ,303613         ,3099           ,0.6271    ,0.7969    
745            ,310681         ,76             ,122            ,303616         ,3099           ,0.6230    ,0.7980    
746            ,310671         ,82             ,117            ,303625         ,3099           ,0.7009    ,0.7990    
747            ,310668         ,84             ,112            ,303631         ,3099           ,0.7500    ,0.7959    
