class edu.neu.info6205.model.Virus
name,Covid-19
R,0.0
superSpreaderRate,0.01
infectiousRadius,200.0
infectiousRate,0.4
recoveryRate,0.99
incidenceRate,0.8
latentPeriod,14.0
infectiousPeriod,20.0
class edu.neu.info6205.model.Residence
name,Boston
virus,edu.neu.info6205.model.Virus@29453f44
population,617594
density,5381.0
radius,10713.220361013016
residents,[Ledu.neu.info6205.model.Person;@5cad8086
susceptible,617584
exposed,0
infected,10
removed,0
dead,0
drawRadius,400.0
drawX,410.0
drawY,410.0
scale,0.03733704586677399
random,java.util.Random@61bbe9ba
class edu.neu.info6205.model.Measure
name,Boston-Measure
enable,true
barrierRate,0.5
maskUseRate,1.0
maskEffectiveness,0.8
contactTracking,0.3
vaccine,0
vaccineEffectiveness,0.8
virusTesting,0
quarantineRate,0.5
Days           ,Susceptible    ,Exposed        ,Infected       ,Recovered      ,Dead           ,R         ,K         
1394           ,298343         ,2              ,1              ,315996         ,3252           ,2.0000    ,0.6667    
1395           ,298343         ,2              ,1              ,315996         ,3252           ,2.0000    ,0.6667    
1396           ,298343         ,2              ,1              ,315996         ,3252           ,2.0000    ,0.6667    
1397           ,298343         ,2              ,1              ,315996         ,3252           ,2.0000    ,0.6667    
1398           ,298343         ,2              ,1              ,315996         ,3252           ,2.0000    ,0.6667    
1399           ,298343         ,2              ,1              ,315996         ,3252           ,2.0000    ,0.6667    
1400           ,298343         ,2              ,1              ,315996         ,3252           ,2.0000    ,0.6667    
1401           ,298343         ,2              ,1              ,315996         ,3252           ,2.0000    ,0.6667    
1402           ,298343         ,2              ,1              ,315996         ,3252           ,2.0000    ,0.6667    
1403           ,298343         ,2              ,1              ,315996         ,3252           ,2.0000    ,0.6667    
1404           ,298343         ,1              ,2              ,315996         ,3252           ,0.5000    ,0.6667    
1405           ,298343         ,0              ,3              ,315996         ,3252           ,0.0000    ,0.6667    
1406           ,298343         ,0              ,2              ,315997         ,3252           ,0.0000    ,0.5000    
1407           ,298343         ,0              ,2              ,315997         ,3252           ,0.0000    ,0.5000    
1408           ,298343         ,0              ,2              ,315997         ,3252           ,0.0000    ,0.5000    
1409           ,298343         ,0              ,2              ,315997         ,3252           ,0.0000    ,0.5000    
1410           ,298343         ,0              ,2              ,315997         ,3252           ,0.0000    ,0.5000    
1411           ,298343         ,0              ,2              ,315997         ,3252           ,0.0000    ,0.5000    
1412           ,298343         ,0              ,2              ,315997         ,3252           ,0.0000    ,0.5000    
1413           ,298343         ,0              ,2              ,315997         ,3252           ,0.0000    ,0.5000    
1414           ,298343         ,0              ,2              ,315997         ,3252           ,0.0000    ,0.5000    
1415           ,298343         ,0              ,2              ,315997         ,3252           ,0.0000    ,0.5000    
1416           ,298343         ,0              ,2              ,315997         ,3252           ,0.0000    ,0.5000    
1417           ,298343         ,0              ,2              ,315997         ,3252           ,0.0000    ,0.5000    
1418           ,298343         ,0              ,2              ,315997         ,3252           ,0.0000    ,0.5000    
1419           ,298343         ,0              ,2              ,315997         ,3252           ,0.0000    ,0.5000    
1420           ,298343         ,0              ,2              ,315997         ,3252           ,0.0000    ,0.5000    
1421           ,298343         ,0              ,2              ,315997         ,3252           ,0.0000    ,0.5000    
1422           ,298343         ,0              ,2              ,315997         ,3252           ,0.0000    ,0.5000    
1423           ,298343         ,0              ,2              ,315997         ,3252           ,0.0000    ,0.5000    
1424           ,298342         ,1              ,1              ,315998         ,3252           ,1.0000    ,0.5000    
1425           ,298342         ,1              ,0              ,315999         ,3252           ,0.0000    ,0.0000    
1426           ,298342         ,1              ,0              ,315999         ,3252           ,0.0000    ,0.0000    
1427           ,298342         ,1              ,0              ,315999         ,3252           ,0.0000    ,0.0000    
1428           ,298342         ,1              ,0              ,315999         ,3252           ,0.0000    ,0.0000    
1429           ,298342         ,1              ,0              ,315999         ,3252           ,0.0000    ,0.0000    
1430           ,298342         ,1              ,0              ,315999         ,3252           ,0.0000    ,0.0000    
1431           ,298342         ,1              ,0              ,315999         ,3252           ,0.0000    ,0.0000    
1432           ,298342         ,1              ,0              ,315999         ,3252           ,0.0000    ,0.0000    
1433           ,298342         ,1              ,0              ,315999         ,3252           ,0.0000    ,0.0000    
1434           ,298342         ,1              ,0              ,315999         ,3252           ,0.0000    ,0.0000    
1435           ,298342         ,1              ,0              ,315999         ,3252           ,0.0000    ,0.0000    
1436           ,298342         ,1              ,0              ,315999         ,3252           ,0.0000    ,0.0000    
1437           ,298342         ,1              ,0              ,315999         ,3252           ,0.0000    ,0.0000    
1438           ,298342         ,0              ,1              ,315999         ,3252           ,0.0000    ,0.0000    
1439           ,298342         ,0              ,1              ,315999         ,3252           ,0.0000    ,0.0000    
1440           ,298342         ,0              ,1              ,315999         ,3252           ,0.0000    ,0.0000    
1441           ,298342         ,0              ,1              ,315999         ,3252           ,0.0000    ,0.0000    
1442           ,298342         ,0              ,1              ,315999         ,3252           ,0.0000    ,0.0000    
1443           ,298342         ,0              ,1              ,315999         ,3252           ,0.0000    ,0.0000    
1444           ,298342         ,0              ,1              ,315999         ,3252           ,0.0000    ,0.0000    
1445           ,298341         ,1              ,1              ,315999         ,3252           ,1.0000    ,0.5000    
1446           ,298341         ,1              ,1              ,315999         ,3252           ,1.0000    ,0.5000    
1447           ,298341         ,1              ,1              ,315999         ,3252           ,1.0000    ,0.5000    
1448           ,298341         ,1              ,1              ,315999         ,3252           ,1.0000    ,0.5000    
1449           ,298341         ,1              ,1              ,315999         ,3252           ,1.0000    ,0.5000    
1450           ,298341         ,1              ,1              ,315999         ,3252           ,1.0000    ,0.5000    
1451           ,298341         ,1              ,1              ,315999         ,3252           ,1.0000    ,0.5000    
1452           ,298341         ,1              ,1              ,315999         ,3252           ,1.0000    ,0.5000    
1453           ,298341         ,1              ,1              ,315999         ,3252           ,1.0000    ,0.5000    
1454           ,298341         ,1              ,1              ,315999         ,3252           ,1.0000    ,0.5000    
1455           ,298341         ,1              ,1              ,315999         ,3252           ,1.0000    ,0.5000    
1456           ,298341         ,1              ,1              ,315999         ,3252           ,1.0000    ,0.5000    
1457           ,298341         ,1              ,1              ,315999         ,3252           ,1.0000    ,0.5000    
1458           ,298341         ,1              ,0              ,316000         ,3252           ,0.0000    ,0.0000    
1459           ,298341         ,0              ,1              ,316000         ,3252           ,0.0000    ,0.0000    
1460           ,298341         ,0              ,1              ,316000         ,3252           ,0.0000    ,0.0000    
1461           ,298341         ,0              ,1              ,316000         ,3252           ,0.0000    ,0.0000    
1462           ,298341         ,0              ,1              ,316000         ,3252           ,0.0000    ,0.0000    
1463           ,298341         ,0              ,1              ,316000         ,3252           ,0.0000    ,0.0000    
1464           ,298341         ,0              ,1              ,316000         ,3252           ,0.0000    ,0.0000    
1465           ,298341         ,0              ,1              ,316000         ,3252           ,0.0000    ,0.0000    
1466           ,298341         ,0              ,1              ,316000         ,3252           ,0.0000    ,0.0000    
1467           ,298341         ,0              ,1              ,316000         ,3252           ,0.0000    ,0.0000    
1468           ,298341         ,0              ,1              ,316000         ,3252           ,0.0000    ,0.0000    
1469           ,298341         ,0              ,1              ,316000         ,3252           ,0.0000    ,0.0000    
1470           ,298341         ,0              ,1              ,316000         ,3252           ,0.0000    ,0.0000    
1471           ,298341         ,0              ,1              ,316000         ,3252           ,0.0000    ,0.0000    
1472           ,298341         ,0              ,1              ,316000         ,3252           ,0.0000    ,0.0000    
1473           ,298341         ,0              ,1              ,316000         ,3252           ,0.0000    ,0.0000    
1474           ,298341         ,0              ,1              ,316000         ,3252           ,0.0000    ,0.0000    
1475           ,298341         ,0              ,1              ,316000         ,3252           ,0.0000    ,0.0000    
1476           ,298341         ,0              ,1              ,316000         ,3252           ,0.0000    ,0.0000    
1477           ,298341         ,0              ,1              ,316000         ,3252           ,0.0000    ,0.0000    
1478           ,298341         ,0              ,1              ,316000         ,3252           ,0.0000    ,0.0000    
1479           ,298341         ,0              ,0              ,316001         ,3252           ,0.0000    ,0.0000    
